,x,y
61,1.0022239632452563,0.9104571359808257
62,0.907574380988539,0.9574550042419224
63,1.0474600457925904,0.8905731306343356
64,0.8215633914754035,0.993872839083067
65,1.119252555517118,0.8344196226478046
66,0.6272112345968013,1.0435729528396958
67,1.1095685672705675,0.7184834428219449
68,0.518824572031505,0.9748129241483676
69,0.9811599040668291,0.6219959303460714
70,0.6506675082226228,0.7923353438472407
71,0.9606089281034831,0.6078517750519667
72,0.6659743424238236,0.7653106439020273
73,0.9470825645021814,0.6044162343344582
74,0.6805978432379413,0.7506908091592311
75,0.9401347559535435,0.6069521166896729
76,0.6917833131681024,0.7454027380207411
77,0.9380211244737742,0.6119834451993116
78,0.6991208576437992,0.7459335375791591
79,0.9390850905327942,0.6173517555858947
80,0.7028527745945297,0.749616281423428
81,0.9419414035778935,0.6218091520893214
82,0.7035199902830759,0.7545313799317764
83,0.9454434452427897,0.6247358783298617
84,0.70190998227891,0.7592995932411905
85,0.9486726010547853,0.6259886082319798
86,0.6990102258765797,0.7629841561119859
87,0.9509948126753943,0.6257997259960306
88,0.6958568570142583,0.7650954298657685
89,0.9521368232729128,0.6246560976597636
90,0.6932940496536517,0.7656103139459873
91,0.9521919198592617,0.6231334766155854
92,0.6917728613815411,0.7649014644304024
93,0.9515086673404073,0.6217255780872137
94,0.6913179935365955,0.7635471610555543
95,0.9505131909983268,0.6207338646215187
96,0.6916610543623287,0.762104595441661
97,0.9495597047217403,0.6202498047816545
98,0.6924285228144518,0.7609567188064313
99,0.9488610663107284,0.6202069890067429
100,0.6932840759889937,0.7602721560835206
101,0.948489826663469,0.6204574830517078
102,0.6939967603735288,0.760045217167875
103,0.9484156167510872,0.6208383602884436
104,0.6944528476457835,0.760165271192874
105,0.948551074196542,0.6212150143981509
106,0.6946370054908264,0.7604820773787562
107,0.9487919469922652,0.6215013233880144
108,0.6946006447955662,0.7608537410326925
109,0.9490459961880289,0.6216618983915583
110,0.6944278954489748,0.7611751006360095
111,0.9492494977792044,0.6217026013068743
112,0.6942058507022604,0.7613886051704781
113,0.94937219042812,0.6216551841598876
114,0.694003558076124,0.7614813700590821
115,0.949413094631464,0.6215611543407067
116,0.6938618300388179,0.7614731892991793
117,0.9493908568826549,0.6214587142419974
118,0.6937930949521954,0.7614008566871682
119,0.9493326115219259,0.6213748576452753
120,0.6937881812573139,0.7613036324721283
121,0.9492645818172925,0.6213228364622474
122,0.6938260222228139,0.7612130413774886
123,0.9492061622718413,0.6213037952454913
124,0.6938828315563151,0.7611480668701586
125,0.9491677192202798,0.6213107253993865
126,0.6939386766564011,0.7611150423045903
127,0.9491513143863579,0.6213329646321335
128,0.6939808062182125,0.7611105911167414
129,0.9491531281610439,0.6213599752580222
130,0.6940041193819175,0.7611258179779578
131,0.9491664054468703,0.6213837678485311
132,0.694009689621909,0.7611503165387211
133,0.9491840548863635,0.6213998829139243
134,0.6940023694914628,0.7611751264822235
135,0.9492004223208823,0.6214072076709891
136,0.6939883473219539,0.7611943247025564
137,0.9492121150738704,0.6214070754606215
138,0.6939732367398905,0.7612053574317866
139,0.949218013130247,0.6214021053715312
140,0.6939609599709419,0.7612084709112054
141,0.9492187443258094,0.621395142437524
142,0.6939534134906679,0.7612056835085078
143,0.9492159309937421,0.6213885118019279
144,0.6939507252802775,0.7611996977271234
145,0.9492114639872968,0.6213836534220767
146,0.6939518387062261,0.7611930283934825
147,0.9492069654990066,0.621381091418634
148,0.6939551721457228,0.7611874773852183
149,0.9492035016225709,0.6213806291665085
150,0.6939591726460427,0.7611839583295187
151,0.9492015254309994,0.6213816458145659
152,0.6939626702887876,0.7611825908475438
153,0.9492009837104283,0.6213833893009628
154,0.6939650194591735,0.7611829483888876
155,0.9492015053340614,0.6213851983109463
156,0.6939660680793504,0.7611843480196877
157,0.9492025987090215,0.6213866258326305
158,0.6939660218518563,0.7611860996142654
159,0.9492038088744615,0.621387469549574
160,0.693965271795048,0.7611876701656627
161,0.9492048114601288,0.6213877343116613
162,0.6939642382158674,0.7611887542053402
163,0.9492054434089693,0.6213875590639422
164,0.6939632619745574,0.7611892664305607
165,0.9492056852090492,0.6213871377004841
166,0.6939625521263771,0.7611892852668266
167,0.9492056156290408,0.6213866545102741
168,0.6939621826524257,0.7611889776259694
169,0.9492053591170903,0.6213862442888894
170,0.6939621220103233,0.7611885290327512
171,0.9492050407492859,0.6213859779089158
172,0.6939622771765781,0.7611880936463715
173,0.9492047566748414,0.6213858678952648
174,0.6939625368162906,0.761187768994691
175,0.9492045616103352,0.6213858857496078
176,0.6939628037549979,0.7611875927657429
177,0.949204470395036,0.621385982880661
178,0.6939630128521125,0.7611875547492779
179,0.9492044683590118,0.6213861089780297
180,0.693963135153587,0.7611876158653762
181,0.9492045250113058,0.6213862244087919
182,0.6939631721164919,0.7611877273553462
183,0.9492046066849736,0.6213863058046958
184,0.6939631447064177,0.7611878455783193
185,0.9492046855358994,0.6213863458945855
186,0.6939630817059379,0.7611879404689424
187,0.949204744051106,0.6213863496198834
188,0.6939630102499718,0.7611879978744811
189,0.9492047755685197,0.6213863287348536
190,0.6939629500335843,0.7611880173484452
191,0.9492047820714845,0.6213862966838944
192,0.6939629112765867,0.7611880074956183
193,0.9492047707213692,0.621386264861558
194,0.6939628956168077,0.7611879808108528
195,0.9492047503798352,0.621386240651896
196,0.6939628987062392,0.7611879493977723
197,0.9492047289400269,0.6213862270892866
198,0.6939629133094883,0.7611879222656702
199,0.9492047118116588,0.6213862236573374
200,0.6939629320032571,0.7611879042913676
201,0.9492047015147288,0.6213862276429687
202,0.6939629489828276,0.7611878965102863
203,0.9492046980919528,0.6213862355356274
204,0.6939629608610899,0.7611878972077423
205,0.949204699959001,0.6213862441274353
206,0.6939629666236609,0.7611879032758327
207,0.9492047048409986,0.6213862511604761
208,0.6939629670427839,0.7611879114263824
209,0.9492047105459768,0.6213862555266085
210,0.6939629638757895,0.7611879190246239
211,0.9492047154501372,0.6213862571279803
212,0.6939629591107539,0.7611879244803709
213,0.9492047186813997,0.6213862565490545
214,0.6939629544200616,0.761187927258024
215,0.9492047200628224,0.621386254682728
216,0.6939629508781587,0.7611879276361243
217,0.9492047199128452,0.6213862524138346
218,0.6939629489166722,0.7611879263593123
219,0.9492047187983755,0.6213862504142397
220,0.6939629484469368,0.7611879243016527
221,0.9492047173157282,0.6213862490594345
222,0.6939629490610983,0.7611879222169314
223,0.9492047159405921,0.621386248443233
224,0.6939629502386009,0.7611879206035276
225,0.9492047149579892,0.6213862484536968
226,0.6939629515077107,0.7611879196760611
227,0.949204714462122,0.6213862488707105
228,0.6939629525390663,0.761187919413882
229,0.9492047144002964,0.6213862494553262
230,0.6939629531732256,0.7611879196475284
231,0.9492047146362466,0.621386250012214
232,0.6939629533994613,0.7611879201499182
233,0.9492047150112521,0.6213862504204292
234,0.6939629533063553,0.761187920709998
235,0.9492047153890749,0.6213862506358679
236,0.6939629530265652,0.7611879211763471
237,0.9492047156801615,0.6213862506748645
238,0.6939629526905978,0.7611879214721244
239,0.9492047158463203,0.6213862505896133
240,0.6939629523967079,0.7611879215872546
241,0.9492047158919643,0.6213862504432026
242,0.6939629521992825,0.7611879215573618
243,0.9492047158481938,0.6213862502912686
244,0.693962952111103,0.7611879214398586
245,0.9492047157564061,0.6213862501713229
246,0.6939629521149749,0.761187921292754
247,0.949204715654779,0.6213862501004629
248,0.6939629521778552,0.7611879211608595
249,0.9492047155705825,0.6213862500781474
250,0.6939629522645636,0.7611879210697796
251,0.9492047155174306,0.6213862500928162
252,0.6939629523467062,0.7611879210266613
253,0.9492047154970996,0.6213862501282185
254,0.6939629524063113,0.7611879210250515
255,0.9492047155029144,0.6213862501687971
256,0.6939629524374115,0.7611879210508642
257,0.9492047155244666,0.6213862502032695
258,0.6939629524425046,0.7611879210885563
259,0.9492047155512091,0.6213862502256405
260,0.6939629524295011,0.7611879211251242
261,0.9492047155750928,0.621386250234897
262,0.6939629524075742,0.7611879211524218
263,0.9492047155914408,0.6213862502333288
264,0.6939629523852171,0.7611879211671462
265,0.9492047155990875,0.6213862502251826
266,0.6939629523676478,0.7611879211703658
267,0.949204715599254,0.6213862502146077
268,0.6939629523573644,0.761187921165231
269,0.9492047155945217,0.6213862502049488
270,0.6939629523543668,0.7611879211558774
271,0.9492047155876383,0.6213862501981486
272,0.6939629523566566,0.7611879211459548
273,0.9492047155810186,0.6213862501947763
274,0.693962952361944,0.7611879211379889
275,0.949204715576092,0.6213862501944433
276,0.693962952367967,0.7611879211331317
277,0.949204715573483,0.6213862501962196
278,0.6939629523729353,0.7611879211315635
279,0.9492047155729001,0.6213862501988703
280,0.693962952376252,0.7611879211323407
281,0.9492047155738854,0.6213862502015626
282,0.6939629523775566,0.7611879211346028
283,0.9492047155755785,0.6213862502035749
284,0.6939629523772929,0.7611879211372257
285,0.9492047155773687,0.6213862502047267
286,0.6939629523761133,0.7611879211395016
287,0.9492047155787982,0.621386250205032
288,0.6939629523745035,0.7611879211410143
289,0.9492047155796863,0.6213862502046573
290,0.6939629523730324,0.7611879211416666
291,0.9492047155799361,0.6213862502039773
292,0.6939629523720748,0.7611879211415694
293,0.9492047155797835,0.6213862502032695
294,0.6939629523716307,0.7611879211410698
295,0.9492047155793949,0.6213862502027144
296,0.6939629523715614,0.7611879211404314
297,0.9492047155789647,0.6213862502023536
298,0.6939629523717418,0.7611879211398347
299,0.9492047155785622,0.6213862502021732
300,0.6939629523721165,0.7611879211393767
301,0.9492047155782153,0.6213862502022426
302,0.6939629523726161,0.7611879211390437
303,0.9492047155781043,0.6213862502024091
304,0.693962952372963,0.7611879211390298
305,0.9492047155781459,0.6213862502026173
306,0.6939629523731157,0.7611879211391824
307,0.949204715578243,0.6213862502027977
308,0.6939629523731018,0.7611879211393628
309,0.9492047155783402,0.6213862502028393
310,0.6939629523730602,0.7611879211394739
311,0.9492047155784096,0.6213862502028948
312,0.6939629523729491,0.7611879211395849
313,0.9492047155785484,0.6213862502028948
314,0.6939629523728104,0.7611879211396959
315,0.9492047155786039,0.6213862502028393
316,0.6939629523726993,0.7611879211397514
317,0.9492047155786039,0.6213862502027838
318,0.6939629523726716,0.7611879211397098
319,0.9492047155785206,0.6213862502027422
320,0.6939629523726993,0.7611879211395988
321,0.9492047155784928,0.6213862502027422
322,0.693962952372741,0.761187921139571
323,0.949204715578479,0.6213862502027699
324,0.693962952372852,0.7611879211395849
325,0.9492047155785067,0.6213862502028393
326,0.6939629523728242,0.7611879211396404
327,0.9492047155785345,0.6213862502028393
328,0.6939629523727687,0.7611879211396682
329,0.94920471557859,0.6213862502028393
330,0.6939629523727132,0.7611879211397237
331,0.94920471557859,0.6213862502028116
332,0.6939629523726716,0.7611879211397098
333,0.9492047155785206,0.6213862502027422
334,0.6939629523726993,0.7611879211395988
335,0.9492047155784928,0.6213862502027422
336,0.693962952372741,0.761187921139571
337,0.949204715578479,0.6213862502027699
338,0.693962952372852,0.7611879211395849
339,0.9492047155785067,0.6213862502028393
340,0.6939629523728242,0.7611879211396404
341,0.9492047155785345,0.6213862502028393
342,0.6939629523727687,0.7611879211396682
343,0.94920471557859,0.6213862502028393
344,0.6939629523727132,0.7611879211397237
345,0.94920471557859,0.6213862502028116
346,0.6939629523726716,0.7611879211397098
347,0.9492047155785206,0.6213862502027422
348,0.6939629523726993,0.7611879211395988
349,0.9492047155784928,0.6213862502027422
350,0.693962952372741,0.761187921139571
351,0.949204715578479,0.6213862502027699
352,0.693962952372852,0.7611879211395849
353,0.9492047155785067,0.6213862502028393
354,0.6939629523728242,0.7611879211396404
355,0.9492047155785345,0.6213862502028393
356,0.6939629523727687,0.7611879211396682
357,0.94920471557859,0.6213862502028393
358,0.6939629523727132,0.7611879211397237
359,0.94920471557859,0.6213862502028116
360,0.6939629523726716,0.7611879211397098
361,0.9492047155785206,0.6213862502027422
362,0.6939629523726993,0.7611879211395988
363,0.9492047155784928,0.6213862502027422
364,0.693962952372741,0.761187921139571
365,0.949204715578479,0.6213862502027699
366,0.693962952372852,0.7611879211395849
367,0.9492047155785067,0.6213862502028393
368,0.6939629523728242,0.7611879211396404
369,0.9492047155785345,0.6213862502028393
370,0.6939629523727687,0.7611879211396682
371,0.94920471557859,0.6213862502028393
372,0.6939629523727132,0.7611879211397237
373,0.94920471557859,0.6213862502028116
374,0.6939629523726716,0.7611879211397098
375,0.9492047155785206,0.6213862502027422
376,0.6939629523726993,0.7611879211395988
377,0.9492047155784928,0.6213862502027422
378,0.693962952372741,0.761187921139571
379,0.949204715578479,0.6213862502027699
380,0.693962952372852,0.7611879211395849
381,0.9492047155785067,0.6213862502028393
382,0.6939629523728242,0.7611879211396404
383,0.9492047155785345,0.6213862502028393
384,0.6939629523727687,0.7611879211396682
385,0.94920471557859,0.6213862502028393
386,0.6939629523727132,0.7611879211397237
387,0.94920471557859,0.6213862502028116
388,0.6939629523726716,0.7611879211397098
389,0.9492047155785206,0.6213862502027422
390,0.6939629523726993,0.7611879211395988
391,0.9492047155784928,0.6213862502027422
392,0.693962952372741,0.761187921139571
393,0.949204715578479,0.6213862502027699
394,0.693962952372852,0.7611879211395849
395,0.9492047155785067,0.6213862502028393
396,0.6939629523728242,0.7611879211396404
397,0.9492047155785345,0.6213862502028393
398,0.6939629523727687,0.7611879211396682
399,0.94920471557859,0.6213862502028393
400,0.6939629523727132,0.7611879211397237
401,0.94920471557859,0.6213862502028116
402,0.6939629523726716,0.7611879211397098
403,0.9492047155785206,0.6213862502027422
404,0.6939629523726993,0.7611879211395988
405,0.9492047155784928,0.6213862502027422
406,0.693962952372741,0.761187921139571
407,0.949204715578479,0.6213862502027699
408,0.693962952372852,0.7611879211395849
409,0.9492047155785067,0.6213862502028393
410,0.6939629523728242,0.7611879211396404
411,0.9492047155785345,0.6213862502028393
412,0.6939629523727687,0.7611879211396682
413,0.94920471557859,0.6213862502028393
414,0.6939629523727132,0.7611879211397237
415,0.94920471557859,0.6213862502028116
416,0.6939629523726716,0.7611879211397098
417,0.9492047155785206,0.6213862502027422
418,0.6939629523726993,0.7611879211395988
419,0.9492047155784928,0.6213862502027422
420,0.693962952372741,0.761187921139571
421,0.949204715578479,0.6213862502027699
422,0.693962952372852,0.7611879211395849
423,0.9492047155785067,0.6213862502028393
424,0.6939629523728242,0.7611879211396404
425,0.9492047155785345,0.6213862502028393
426,0.6939629523727687,0.7611879211396682
427,0.94920471557859,0.6213862502028393
428,0.6939629523727132,0.7611879211397237
429,0.94920471557859,0.6213862502028116
430,0.6939629523726716,0.7611879211397098
431,0.9492047155785206,0.6213862502027422
432,0.6939629523726993,0.7611879211395988
433,0.9492047155784928,0.6213862502027422
434,0.693962952372741,0.761187921139571
435,0.949204715578479,0.6213862502027699
436,0.693962952372852,0.7611879211395849
437,0.9492047155785067,0.6213862502028393
438,0.6939629523728242,0.7611879211396404
439,0.9492047155785345,0.6213862502028393
440,0.6939629523727687,0.7611879211396682
441,0.94920471557859,0.6213862502028393
442,0.6939629523727132,0.7611879211397237
443,0.94920471557859,0.6213862502028116
444,0.6939629523726716,0.7611879211397098
445,0.9492047155785206,0.6213862502027422
446,0.6939629523726993,0.7611879211395988
447,0.9492047155784928,0.6213862502027422
448,0.693962952372741,0.761187921139571
449,0.949204715578479,0.6213862502027699
450,0.693962952372852,0.7611879211395849
451,0.9492047155785067,0.6213862502028393
452,0.6939629523728242,0.7611879211396404
453,0.9492047155785345,0.6213862502028393
454,0.6939629523727687,0.7611879211396682
455,0.94920471557859,0.6213862502028393
456,0.6939629523727132,0.7611879211397237
457,0.94920471557859,0.6213862502028116
458,0.6939629523726716,0.7611879211397098
459,0.9492047155785206,0.6213862502027422
460,0.6939629523726993,0.7611879211395988
461,0.9492047155784928,0.6213862502027422
462,0.693962952372741,0.761187921139571
463,0.949204715578479,0.6213862502027699
464,0.693962952372852,0.7611879211395849
465,0.9492047155785067,0.6213862502028393
466,0.6939629523728242,0.7611879211396404
467,0.9492047155785345,0.6213862502028393
468,0.6939629523727687,0.7611879211396682
469,0.94920471557859,0.6213862502028393
470,0.6939629523727132,0.7611879211397237
471,0.94920471557859,0.6213862502028116
472,0.6939629523726716,0.7611879211397098
473,0.9492047155785206,0.6213862502027422
474,0.6939629523726993,0.7611879211395988
475,0.9492047155784928,0.6213862502027422
476,0.693962952372741,0.761187921139571
477,0.949204715578479,0.6213862502027699
478,0.693962952372852,0.7611879211395849
479,0.9492047155785067,0.6213862502028393
480,0.6939629523728242,0.7611879211396404
481,0.9492047155785345,0.6213862502028393
482,0.6939629523727687,0.7611879211396682
483,0.94920471557859,0.6213862502028393
484,0.6939629523727132,0.7611879211397237
485,0.94920471557859,0.6213862502028116
486,0.6939629523726716,0.7611879211397098
487,0.9492047155785206,0.6213862502027422
488,0.6939629523726993,0.7611879211395988
489,0.9492047155784928,0.6213862502027422
490,0.693962952372741,0.761187921139571
491,0.949204715578479,0.6213862502027699
492,0.693962952372852,0.7611879211395849
493,0.9492047155785067,0.6213862502028393
494,0.6939629523728242,0.7611879211396404
495,0.9492047155785345,0.6213862502028393
496,0.6939629523727687,0.7611879211396682
497,0.94920471557859,0.6213862502028393
498,0.6939629523727132,0.7611879211397237
499,0.94920471557859,0.6213862502028116
500,0.6939629523726716,0.7611879211397098
501,0.9492047155785206,0.6213862502027422
502,0.6939629523726993,0.7611879211395988
503,0.9492047155784928,0.6213862502027422
504,0.693962952372741,0.761187921139571
505,0.949204715578479,0.6213862502027699
506,0.693962952372852,0.7611879211395849
507,0.9492047155785067,0.6213862502028393
508,0.6939629523728242,0.7611879211396404
509,0.9492047155785345,0.6213862502028393
510,0.6939629523727687,0.7611879211396682
511,0.94920471557859,0.6213862502028393
512,0.6939629523727132,0.7611879211397237
513,0.94920471557859,0.6213862502028116
514,0.6939629523726716,0.7611879211397098
515,0.9492047155785206,0.6213862502027422
516,0.6939629523726993,0.7611879211395988
517,0.9492047155784928,0.6213862502027422
518,0.693962952372741,0.761187921139571
519,0.949204715578479,0.6213862502027699
520,0.693962952372852,0.7611879211395849
521,0.9492047155785067,0.6213862502028393
522,0.6939629523728242,0.7611879211396404
523,0.9492047155785345,0.6213862502028393
524,0.6939629523727687,0.7611879211396682
525,0.94920471557859,0.6213862502028393
526,0.6939629523727132,0.7611879211397237
527,0.94920471557859,0.6213862502028116
528,0.6939629523726716,0.7611879211397098
529,0.9492047155785206,0.6213862502027422
530,0.6939629523726993,0.7611879211395988
531,0.9492047155784928,0.6213862502027422
532,0.693962952372741,0.761187921139571
533,0.949204715578479,0.6213862502027699
534,0.693962952372852,0.7611879211395849
535,0.9492047155785067,0.6213862502028393
536,0.6939629523728242,0.7611879211396404
537,0.9492047155785345,0.6213862502028393
538,0.6939629523727687,0.7611879211396682
539,0.94920471557859,0.6213862502028393
540,0.6939629523727132,0.7611879211397237
541,0.94920471557859,0.6213862502028116
542,0.6939629523726716,0.7611879211397098
543,0.9492047155785206,0.6213862502027422
544,0.6939629523726993,0.7611879211395988
545,0.9492047155784928,0.6213862502027422
546,0.693962952372741,0.761187921139571
547,0.949204715578479,0.6213862502027699
548,0.693962952372852,0.7611879211395849
549,0.9492047155785067,0.6213862502028393
550,0.6939629523728242,0.7611879211396404
551,0.9492047155785345,0.6213862502028393
552,0.6939629523727687,0.7611879211396682
553,0.94920471557859,0.6213862502028393
554,0.6939629523727132,0.7611879211397237
555,0.94920471557859,0.6213862502028116
556,0.6939629523726716,0.7611879211397098
557,0.9492047155785206,0.6213862502027422
558,0.6939629523726993,0.7611879211395988
559,0.9492047155784928,0.6213862502027422
560,0.693962952372741,0.761187921139571
561,0.949204715578479,0.6213862502027699
562,0.693962952372852,0.7611879211395849
563,0.9492047155785067,0.6213862502028393
564,0.6939629523728242,0.7611879211396404
565,0.9492047155785345,0.6213862502028393
566,0.6939629523727687,0.7611879211396682
567,0.94920471557859,0.6213862502028393
568,0.6939629523727132,0.7611879211397237
569,0.94920471557859,0.6213862502028116
570,0.6939629523726716,0.7611879211397098
571,0.9492047155785206,0.6213862502027422
572,0.6939629523726993,0.7611879211395988
573,0.9492047155784928,0.6213862502027422
574,0.693962952372741,0.761187921139571
575,0.949204715578479,0.6213862502027699
576,0.693962952372852,0.7611879211395849
577,0.9492047155785067,0.6213862502028393
578,0.6939629523728242,0.7611879211396404
579,0.9492047155785345,0.6213862502028393
580,0.6939629523727687,0.7611879211396682
581,0.94920471557859,0.6213862502028393
582,0.6939629523727132,0.7611879211397237
583,0.94920471557859,0.6213862502028116
584,0.6939629523726716,0.7611879211397098
585,0.9492047155785206,0.6213862502027422
586,0.6939629523726993,0.7611879211395988
587,0.9492047155784928,0.6213862502027422
588,0.693962952372741,0.761187921139571
589,0.949204715578479,0.6213862502027699
590,0.693962952372852,0.7611879211395849
591,0.9492047155785067,0.6213862502028393
592,0.6939629523728242,0.7611879211396404
593,0.9492047155785345,0.6213862502028393
594,0.6939629523727687,0.7611879211396682
595,0.94920471557859,0.6213862502028393
596,0.6939629523727132,0.7611879211397237
597,0.94920471557859,0.6213862502028116
598,0.6939629523726716,0.7611879211397098
599,0.9492047155785206,0.6213862502027422
600,0.6939629523726993,0.7611879211395988
601,0.9492047155784928,0.6213862502027422
602,0.693962952372741,0.761187921139571
603,0.949204715578479,0.6213862502027699
604,0.693962952372852,0.7611879211395849
605,0.9492047155785067,0.6213862502028393
606,0.6939629523728242,0.7611879211396404
607,0.9492047155785345,0.6213862502028393
608,0.6939629523727687,0.7611879211396682
609,0.94920471557859,0.6213862502028393
610,0.6939629523727132,0.7611879211397237
611,0.94920471557859,0.6213862502028116
612,0.6939629523726716,0.7611879211397098
613,0.9492047155785206,0.6213862502027422
614,0.6939629523726993,0.7611879211395988
615,0.9492047155784928,0.6213862502027422
616,0.693962952372741,0.761187921139571
617,0.949204715578479,0.6213862502027699
618,0.693962952372852,0.7611879211395849
619,0.9492047155785067,0.6213862502028393
620,0.6939629523728242,0.7611879211396404
621,0.9492047155785345,0.6213862502028393
622,0.6939629523727687,0.7611879211396682
623,0.94920471557859,0.6213862502028393
624,0.6939629523727132,0.7611879211397237
625,0.94920471557859,0.6213862502028116
626,0.6939629523726716,0.7611879211397098
627,0.9492047155785206,0.6213862502027422
628,0.6939629523726993,0.7611879211395988
629,0.9492047155784928,0.6213862502027422
630,0.693962952372741,0.761187921139571
631,0.949204715578479,0.6213862502027699
632,0.693962952372852,0.7611879211395849
633,0.9492047155785067,0.6213862502028393
634,0.6939629523728242,0.7611879211396404
635,0.9492047155785345,0.6213862502028393
636,0.6939629523727687,0.7611879211396682
637,0.94920471557859,0.6213862502028393
638,0.6939629523727132,0.7611879211397237
639,0.94920471557859,0.6213862502028116
640,0.6939629523726716,0.7611879211397098
641,0.9492047155785206,0.6213862502027422
642,0.6939629523726993,0.7611879211395988
643,0.9492047155784928,0.6213862502027422
644,0.693962952372741,0.761187921139571
645,0.949204715578479,0.6213862502027699
646,0.693962952372852,0.7611879211395849
647,0.9492047155785067,0.6213862502028393
648,0.6939629523728242,0.7611879211396404
649,0.9492047155785345,0.6213862502028393
650,0.6939629523727687,0.7611879211396682
651,0.94920471557859,0.6213862502028393
652,0.6939629523727132,0.7611879211397237
653,0.94920471557859,0.6213862502028116
654,0.6939629523726716,0.7611879211397098
655,0.9492047155785206,0.6213862502027422
656,0.6939629523726993,0.7611879211395988
657,0.9492047155784928,0.6213862502027422
658,0.693962952372741,0.761187921139571
659,0.949204715578479,0.6213862502027699
660,0.693962952372852,0.7611879211395849
661,0.9492047155785067,0.6213862502028393
662,0.6939629523728242,0.7611879211396404
663,0.9492047155785345,0.6213862502028393
664,0.6939629523727687,0.7611879211396682
665,0.94920471557859,0.6213862502028393
666,0.6939629523727132,0.7611879211397237
667,0.94920471557859,0.6213862502028116
668,0.6939629523726716,0.7611879211397098
669,0.9492047155785206,0.6213862502027422
670,0.6939629523726993,0.7611879211395988
671,0.9492047155784928,0.6213862502027422
672,0.693962952372741,0.761187921139571
673,0.949204715578479,0.6213862502027699
674,0.693962952372852,0.7611879211395849
675,0.9492047155785067,0.6213862502028393
676,0.6939629523728242,0.7611879211396404
677,0.9492047155785345,0.6213862502028393
678,0.6939629523727687,0.7611879211396682
679,0.94920471557859,0.6213862502028393
680,0.6939629523727132,0.7611879211397237
681,0.94920471557859,0.6213862502028116
682,0.6939629523726716,0.7611879211397098
683,0.9492047155785206,0.6213862502027422
684,0.6939629523726993,0.7611879211395988
685,0.9492047155784928,0.6213862502027422
686,0.693962952372741,0.761187921139571
687,0.949204715578479,0.6213862502027699
688,0.693962952372852,0.7611879211395849
689,0.9492047155785067,0.6213862502028393
690,0.6939629523728242,0.7611879211396404
691,0.9492047155785345,0.6213862502028393
692,0.6939629523727687,0.7611879211396682
693,0.94920471557859,0.6213862502028393
694,0.6939629523727132,0.7611879211397237
695,0.94920471557859,0.6213862502028116
696,0.6939629523726716,0.7611879211397098
697,0.9492047155785206,0.6213862502027422
698,0.6939629523726993,0.7611879211395988
699,0.9492047155784928,0.6213862502027422
700,0.693962952372741,0.761187921139571
701,0.949204715578479,0.6213862502027699
702,0.693962952372852,0.7611879211395849
703,0.9492047155785067,0.6213862502028393
704,0.6939629523728242,0.7611879211396404
705,0.9492047155785345,0.6213862502028393
706,0.6939629523727687,0.7611879211396682
707,0.94920471557859,0.6213862502028393
708,0.6939629523727132,0.7611879211397237
709,0.94920471557859,0.6213862502028116
710,0.6939629523726716,0.7611879211397098
